title,rating,genre
Chara to Otamajakushi Shima,Unknown,"Adventure, Kids, Fantasy"
Tensei shitara Slime Datta Ken,8.07,"Fantasy, Shounen"
Donten ni Warau x Mameshiba,5.41,Comedy
Wakaokami wa Shougakusei!,6.56,"Comedy, Slice of Life, Supernatural"
Carole & Tuesday,7.95,"Drama, Music, Sci-Fi"
Revisions,6.13,"Action, Sci-Fi, Mecha"
Chimera,Unknown,"Action, Demons, Horror, Super Power, Supernatural"
Ingress the Animation,6.38,"Action, Game, Sci-Fi, Mystery"
Psycho-Pass: Sinners of the System Case.1 - Tsumi to Bachi,7.12,"Action, Police, Psychological, Sci-Fi"
Psycho-Pass: Sinners of the System Case.2 - First Guardian,7.48,"Action, Police, Psychological, Sci-Fi"
Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,7.74,"Action, Sci-Fi, Police, Psychological"
Hyakuren no Haou to Seiyaku no Valkyria,5.75,"Fantasy, Harem"
Karakuri Circus (TV),7.09,"Action, Adventure, Mystery, Drama, Shounen"
Ladyspo,4.18,"Action, Comedy, Sci-Fi"
Strike the Blood III,7.08,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy"
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.38,"Comedy, Supernatural, Drama, Romance, School"
Boogiepop wa Warawanai (2019),7.1,"Psychological, Mystery, Horror"
A Woman in a Fashion Building,4.66,Dementia
Time on the Planet,Unknown,Dementia
Mizu no Yume,Unknown,Historical
Amefuri Kuma no Ko,Unknown,"Music, Kids"
Kyoto Teramachi Sanjou no Holmes,6.75,"Drama, Mystery, Romance, Slice of Life"
Miki no Mikoto,Unknown,"Fantasy, Music, Slice of Life, Supernatural"
Kerakera,Unknown,"Kids, Music"
Umeboshi Jinsei,Unknown,"Kids, Music"
Rifujin-jin,Unknown,"Kids, Music"
Wasurenai yo,Unknown,"Music, Kids"
Echo: Kodama Suru Uta,Unknown,"Kids, Music"
Hina no Uta,Unknown,"Kids, Music"
Usagi no Matthew,Unknown,Slice of Life
Oi Pii-tan!!,5.14,Josei
Lalala Lala-chan: Lala to Mainichi,Unknown,"Adventure, Kids, Fantasy"
Houkago no Yuutousei,6.87,Hentai
Kishuku Gakkou no Juliet,7.47,"Action, Comedy, Romance, School, Shounen"
Cardfight!! Vanguard (2018),6.76,"Action, Game, Shounen"
Ongaku Shoujo (TV),5.96,"Music, Slice of Life"
Kono Hoshi no Ue ni,Unknown,"Adventure, Slice of Life, Fantasy"
Bean Bandit,Unknown,"Action, Comedy, Police, Seinen"
Duel Masters!,5.92,"Action, Adventure, Comedy, Shounen"
Joukei,Unknown,Slice of Life
Muhyo to Rouji no Mahouritsu Soudan Jimusho,6.7,"Action, Mystery, Comedy, Supernatural, Drama, Shounen"
"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2",7.14,"Comedy, Drama, Mystery, Police"
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,8.86,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,7.13,Comedy
Watashitachi no Mirai,Unknown,Kids
Chikyuu to no Yakusoku,Unknown,Kids
Double Decker! Doug & Kirill,6.87,"Action, Sci-Fi, Comedy, Police"
Irozuku Sekai no Ashita kara,7.55,"Drama, Magic, Romance, School"
Black Fox,6.77,Action
Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,7.48,"Action, Fantasy, Magic, Shoujo"
Mob Psycho Mini,6.45,Comedy
Grancrest Senki Tsuisou,6.53,"Action, Fantasy"
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas Pilot Film,5.45,"Action, Adventure"
Red,6.53,"Sci-Fi, Music, Psychological"
W'z,5.54,"Action, Music"
Mob Psycho 100 II,8.84,"Action, Slice of Life, Comedy, Supernatural"
Kedamono Damono,6.11,"Music, Demons"
Made in Abyss Movie 1: Tabidachi no Yoake,8.14,"Adventure, Drama, Fantasy, Mystery, Sci-Fi"
Made in Abyss Movie 2: Hourou Suru Tasogare,8.34,"Sci-Fi, Adventure, Mystery, Drama, Fantasy"
City Hunter Movie: Shinjuku Private Eyes,7.43,"Action, Mystery, Comedy, Shounen"
Happy Sugar Life,6.89,"Drama, Horror, Psychological, Shounen"
Dororo,8.19,"Action, Adventure, Demons, Historical, Samurai, Shounen, Supernatural"
Vinland Saga,8.71,"Action, Adventure, Drama, Historical, Seinen"
Pet,6.48,"Mystery, Psychological, Supernatural, Seinen"
Babylon,6.81,"Mystery, Psychological, Thriller"
Nameless Flipbook,5.44,Dementia
Decadence: Remix,5.28,"Military, Music"
Kabushikigaisha OPT Shinsotsu Saiyou Movie,Unknown,"Music, Slice of Life"
Miyako,6.11,Psychological
Suicide Ballad,6.4,"Drama, Music, Supernatural"
Random (web edit ver.),Unknown,Music
Kurou Shiro,Unknown,Music
Sagashimono,5.45,Music
Asunal Kanayama,Unknown,Slice of Life
Maware Toro-Ika,Unknown,"Music, Kids"
Sobakasu,5.78,Music
Junai Rhapsody,Unknown,Music
History of Les Merveilleuses: Brand Movie,Unknown,Historical
Kami no Ue no Pilot,Unknown,Music
Kimi no Iru Basho,6.01,"Sci-Fi, Music"
Kami nomi Kakushi,Unknown,Music
Iryou Keiei Consultant,Unknown,"Music, Slice of Life"
Bucket no Naka no Kaka,Unknown,Fantasy
Amakage,5.44,"Music, Fantasy"
Jirijiri Moyou no Ryuuryuu Tenten,Unknown,Fantasy
Onikiri Shoujo,5.23,"Action, Samurai"
Metroid Short Animation,5.87,Sci-Fi
Uchiko no Mama to Okaasan,Unknown,Thriller
Gingirl,5.33,Space
Onikiri Musume Saisen,6.21,"Action, Samurai"
Minion,Unknown,"Music, Slice of Life, Fantasy"
Bytheway Dance,5.73,Music
Yousei Tin Tin,Unknown,"Slice of Life, Comedy, Fantasy"
Hangyakusei Million Arthur,6.09,"Action, Adventure, Fantasy, Magic"
Oretacha Youkai Ningen G,Unknown,"Demons, Horror, Parody"
Mannaka no Rikkun@Kin Tele,Unknown,"Comedy, Seinen"
Akanesasu Shoujo,6.47,"Action, School, Sci-Fi"
Robot Girls Neo,Unknown,"Comedy, Parody, Mecha"
Di Wang Gong Lue,6.44,"Adventure, Mystery, Historical, Drama, Martial Arts, Shounen Ai"
Wo de Ni Tian Shen Qi,6.53,"Adventure, Comedy, Supernatural, Magic, Romance, Fantasy"
Qin Shi Ming Yue: Yi Zhe Ru Shi,Unknown,"Drama, Historical"
Sirius,7.04,"Action, Historical, Supernatural, Vampire"
Senjuushi,4.93,"Action, Military"
Majutsushi Orphen Hagure Tabi,5.78,"Action, Adventure, Drama, Magic, Martial Arts, Fantasy"
Hibike! Euphonium Movie: Photo Session e Youkoso,6.07,Comedy
Planet With,7.23,"Action, Mecha, Sci-Fi"
Tonari no Kyuuketsuki-san,7.1,"Comedy, Shoujo Ai, Slice of Life, Supernatural, Vampire"
Juushinki Pandora 0,Unknown,"Sci-Fi, Mecha"
Bakumatsu,5.77,"Action, Historical, Samurai"
Yarichin☆Bitch-bu,6.66,"Comedy, School, Yaoi"
Kaijuu Girls Kuro: Ultra Kaijuu Gijinka Keikaku,6.31,"Comedy, Fantasy, Parody"
Lapis Re:LiGHTs,6.63,"Music, Magic, Fantasy"
Denwa Kakumei Naisen,Unknown,Music
Ano Hi no Kanojo-tachi,6.66,Slice of Life
Devilman: Crybaby - Digest Eizou,5.93,"Action, Demons, Horror, Supernatural"
Houkago Midnighters: Short Movies Season 2,Unknown,"Fantasy, Kids"
Present (Music),Unknown,Music
Cardcaptor Sakura: Clear Card-hen Recap,6.85,"Adventure, Comedy, Magic, Romance, Fantasy, Shoujo"
Poputepipikku TV Special,7.39,"Comedy, Parody, Dementia"
Dakaretai Otoko 1-i ni Odosarete Imasu.,7.38,"Comedy, Drama, Romance, Shounen Ai"
Phantom in the Twilight,6.41,"Action, Supernatural, Vampire"
Magatsu Wahrheit: Zuerst,6.6,"Action, Magic, Fantasy"
Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland,5.85,"Action, Sci-Fi, Slice of Life, Mecha"
Lord of Vermilion: Guren no Ou,5.35,"Action, Fantasy"
Na mo Nai Mainichi,Unknown,"Music, Drama"
Sayonara no Kawari ni 2013,Unknown,Music
So Long!,Unknown,Music
Yume no Kawa,Unknown,Music
First Rabbit,Unknown,Music
Shounen to Mahou no Robot,6.15,"Sci-Fi, Music, Kids, Magic"
Renai Saiban,6.25,"Music, Romance"
Yumekui Shirokuro Baku,Unknown,"Music, Demons"
Nemurihime,Unknown,Music
Future Card Buddyfight Battsu: All-Star Fight,6.66,Game
Hitoribocchi no Marumaru Seikatsu,7.51,"Comedy, School, Shounen, Slice of Life"
Ten Count,Unknown,"Drama, Romance, Shounen Ai"
Meng Qi Shi Shen,7.28,"Adventure, Comedy, Historical, Drama, Romance, Shoujo"
CMFU Xueyuan: Wangzi Peng Peng Qiu,6.19,"Romance, School, Sports"
CMFU Xueyuan: Shenshi Ji Jijian,Unknown,"Sports, Romance, School"
Karakai Jouzu no Takagi-san: Water Slide,7.51,"Slice of Life, Comedy, Romance, Shounen"
Ninja Batman x Poputepipikku Kindan no Collab CM,6,"Parody, Samurai"
Chiisana Eiyuu: Kani to Tamago to Toumei Ningen,6.91,"Action, Adventure, Drama, Fantasy"
"""R100"" x Mameshiba Original Manners",5.23,Comedy
Washimo 6th Season,Unknown,"Sci-Fi, Slice of Life, Comedy, Kids, School"
Lose It,Unknown,Music
Kaishain vs. Credit Card Kachou: CreCar no Rule Shitteru kai?,Unknown,Comedy
Yin Yang Shi: Ping An Wu Yu,6.42,"Slice of Life, Comedy, Historical, Demons, Supernatural"
Huan Jing Nuo De Lin,Unknown,"Action, Fantasy, Mecha"
Xiong Bing Lian,Unknown,"Action, Military, Sci-Fi, Mystery, Space, Supernatural, Mecha"
Yuuyake Dandan: Manner Movies,Unknown,Comedy
Hataraku Onii-san! no 2!,6.4,"Comedy, Slice of Life"
Chibi Airin no Yuruyaka na Nichijou,Unknown,"Slice of Life, Comedy"
Fate/Extra: Last Encore - Illustrias Tendousetsu,6.54,"Action, Fantasy, Magic"
Caribadix 2nd Season,Unknown,"Music, Comedy"
Sword Gai The Animation Part II,5.83,"Action, Supernatural, Seinen"
Gakuen Basara,6.17,"Action, Comedy, School"
Taimanin Yukikaze Special,5.87,"Action, Demons, Hentai, Martial Arts, Supernatural"
Wo Shi Na Zha,Unknown,"Kids, Fantasy"
Shinya! Tensai Bakabon,6.01,"Slice of Life, Comedy"
God Eater Reso Nantoka Gekijou: Nagerareta Shokupan,5.83,"Fantasy, Military, Parody, Sci-Fi"
Sukoyaka Oyako 21 x Taka no Tsume-dan,Unknown,"Slice of Life, Parody, Drama"
Yoshida no Time Slip Fumai-kou,Unknown,"Historical, Parody"
3-bu de Wakaru Koizumi Yakumo no Kaidan,Unknown,"Historical, Horror, Parody, Supernatural"
Heisei Matsue Kaidan,Unknown,"Horror, Parody, Supernatural"
Medama Oyaji no April Fools',5.27,"Demons, Parody"
Taiyou to Tsuki no Kodomo-tachi,Unknown,"Music, Kids"
Taiyou to Tsuki no Kodomo-tachi (2018),Unknown,Music
Neeko ga Vtuber Shite Mita,5.53,Slice of Life
Toji no Miko Recap,6.29,"Action, Fantasy"
Overlord III,7.95,"Action, Magic, Fantasy, Game, Supernatural"
Aware! Meisaku-kun: Short Douga,Unknown,"Comedy, Parody"
Nanatsu-iro REALiZE,6.63,Music
Onihei Pilot,5.99,"Historical, Seinen"
Wakaokami wa Shougakusei! Movie,7.55,"Comedy, Slice of Life, Supernatural"
The Starry Night,Unknown,Music
"Susume, Karolina.",6.4,Game
Pugpug,Unknown,Kids
Mr. Bond,Unknown,"Police, Kids"
Ousama no Takaramono,Unknown,"Kids, Music"
Nikukyuu no Uta,Unknown,"Kids, Music"
Fure! Fure! Daijoubu!,Unknown,"Kids, Music"
Boer no Mori e,Unknown,"Kids, Music"
Tousan no Kiteki,Unknown,"Kids, Music"
Oyashirazu,Unknown,"Kids, Music"
Konchuu Ninja,Unknown,"Kids, Music"
Pa Para Papa,Unknown,"Cars, Kids, Music"
Ojiisan no Densha,Unknown,"Kids, Music"
Ukkari Pénélope (2017),Unknown,"Kids, Slice of Life"
Daisuki na Mama,6.53,Hentai
Megalo Box Specials,6.33,"Action, Drama, Shounen, Slice of Life, Sports"
High School Fleet Movie,7.51,"Action, Military, School"
Akuma no Kimuraa-hen,6.56,"Parody, Demons"
IDOLiSH7 Tokubetsu Bangumi: Kimi to Furikaeranaito!,6.49,Music
Koi to Uso OVA,6.42,"Drama, Romance, School"
Shin Manga Naruhodo Monogatari,Unknown,Kids
Beelzebub-jou no Okinimesu mama.,7.26,"Comedy, Demons, Fantasy, Romance, Shounen"
"Oam Monogatari: Sono Natsu, Watashi ga Shitta koto",5.73,Historical
High School DxD Hero: Taiikukan-ura no Holy,6.88,"Action, Comedy, Demons, Ecchi, Harem, Romance, School"
Dandy Hitsuji Shitsuji,Unknown,"Music, Kids"
Mado (Music),Unknown,"Kids, Music"
Uchi no Maid ga Uzasugiru!,6.97,"Slice of Life, Comedy, Shoujo Ai"
Rokudou Juku,Unknown,Music
Akuma no Organ,5.17,"Music, Horror, Demons"
Haiku Kuma Ana ni Iru,Unknown,Music
Oh Baby Plus,Unknown,"Sci-Fi, Music"
Ruby,Unknown,Music
Caligula,Unknown,Music
Higan,Unknown,Music
Aru Zombie Shoujo no Sainan (ONA),5.38,"Action, Horror, Supernatural, Thriller"
Rang Wo Men Shao Ba,5.86,"Comedy, Psychological, Magic, School"
Mu Wang Zhi Wang: Qi Lin Jue,Unknown,"Action, Historical, Martial Arts, Mystery, Romance"
Future Card Shin Buddyfight,6.44,Game
Bai Ye Ling Long,6.47,"Magic, Romance, School, Shoujo"
Chainsaw Maid Episode 0,4.98,"Comedy, Horror, Supernatural, Thriller"
Isekai Cheat Magician,5.38,"Action, Adventure, Fantasy"
Ame-iro Cocoa: Side G,4.88,"Slice of Life, Comedy"
Turning Mecard R,Unknown,"Cars, Game, Kids, Mecha"
Turning Mecard W: Vandyne-ui Bimil,Unknown,"Adventure, Cars, Game, Kids, Mecha"
Turning Mecard W: Vandyne-ui Bimil - Teugbyeolpan,Unknown,"Adventure, Cars, Game, Kids, Mecha"
Gonglyong Mecard,Unknown,"Game, Adventure, Cars, Kids, Mecha"
Wonder Gravity: Pino To Juuryoku Tsukai,Unknown,"Fantasy, Game"
Golden Douga Gekijou,6.3,Comedy
Mecha-ude,6.94,"Action, Sci-Fi, Mecha"
Chiisana Kinomi,Unknown,"Music, Kids"
Mobile Suit Gundam NT,6.64,"Action, Drama, Mecha, Military, Sci-Fi, Space"
Mobile Suit Gundam: Hathaway's Flash,Unknown,"Action, Military, Sci-Fi, Space, Drama, Mecha"
Xingfu Lushang,Unknown,Drama
Aguu: Tensai Ningyou,5.48,"Action, Drama, Supernatural"
Kiniitta Chitsu ni Ikinari Nakadashi OK na Resort-tou,6.94,Hentai
"Yuru Yuri,",7.69,"Slice of Life, Comedy, School, Shoujo Ai"
Slide,6.19,"Music, Sports"
Kirari Kagayaku,Unknown,"Music, Romance, Slice of Life"
"Chiisana Tayori, Ookina Tayori.",6.31,"Drama, Music"
Pastel Life,6.6,"Music, Slice of Life"
Yakusoku no Neverland,8.65,"Sci-Fi, Mystery, Horror, Psychological, Thriller, Shounen"
Okojo to Yamane,Unknown,"Slice of Life, Comedy"
Overlord: Ple Ple Pleiades 3,6.82,"Action, Comedy, Fantasy, Magic"
Toki no Kousa,5.81,Dementia
Yagate Kimi ni Naru,7.93,"Romance, School, Shoujo Ai"
Space Bug,Unknown,"Adventure, Space"
Tenchi Muyou! Ryououki 3rd Season Picture Drama,6.32,"Slice of Life, Comedy"
"Taisetsu na Kazoku wo Tsutsumu, Sono Te.",Unknown,Slice of Life
Hanasu na★,5.38,Dementia
Chaechaepong Kimchi Pong,Unknown,"Adventure, Kids, Fantasy"
Tokyo Ghoul:re 2nd Season,6.33,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural"
Gori Papa Ikka no Nougyou wa Omoshiroi,Unknown,Slice of Life
Ongeki,5.51,Slice of Life
Shirobako Movie,7.74,"Comedy, Drama"
Gunjou no Magmell,6.03,"Action, Adventure, Super Power, Fantasy, Shounen"
Princess Principal: Crown Handler 1,Unknown,"Action, Mystery, Historical"
Inazuma Eleven: Reloaded - Soccer no Henkaku,6.99,Sports
Niizuma Koyomi The Animation,7.08,Hentai
Bandoe Sareoriratda,Unknown,Comedy
Osomatsu-san x Mameshiba,Unknown,Parody
Douluo Dalu: Jingying Sai,8.17,"Action, Adventure, Historical, Supernatural, Martial Arts, Fantasy"
Conception,4.65,"Action, Adventure, Harem, Magic, Romance, Fantasy"
Yukimi-ka no Nichijou wa Honwari de Shimeru,5.49,Music
Osake wa Fuufu ni Natte kara: Yuzu Atsukan,7.03,"Comedy, Romance, Slice of Life"
Neko Kikaku,Unknown,Comedy
Bokura no Nanokakan Sensou,6.72,"Action, Comedy, Drama, Thriller"
Sword Art Online Alternative: Gun Gale Online - Refrain,6.47,"Action, Fantasy, Game, Military, Sci-Fi"
Boku wa Robot-goshi no Kimi ni Koi wo Suru Movie,Unknown,"Sci-Fi, Romance"
Poputepipikku Specials,6,"Comedy, Parody"
"""Kiss Dekiru Gyoza"" x Mameshiba Movie",5.05,"Comedy, Parody"
Very! Merry!! Session!!!,5.2,Music
Elleair x Kamiusagi Rope,Unknown,"Comedy, Slice of Life"
Kamiusagi Rope x Wacoal,Unknown,"Slice of Life, Comedy"
AriKiri,Unknown,Slice of Life
Sanuki Eiga-sai Opening Eizou,Unknown,"Dementia, Music"
Aioi Ai oi,5.38,Music
Hakyuu Houshin Engi Recap,5.25,"Adventure, Demons, Fantasy, Shounen, Supernatural"
Guilty Gear X,5.93,"Action, Game, Super Power, Martial Arts"
Free! Movie 1: Timeless Medley - Kizuna - Character Butai Aisatsu,6.73,Comedy
Free! Movie 2: Timeless Medley - Yakusoku: Character Butai Aisatsu,6.63,Comedy
Free!: Take Your Marks: Character Butai Aisatsu,6.79,Comedy
Diamond Fusion,7.21,Music
Yinhun x KFC,6.86,Comedy
Pokemon: Aki no Special,5.63,"Action, Adventure, Kids, Fantasy"
Uchuu Senkan Tiramisù Specials,6.37,"Sci-Fi, Slice of Life, Space, Comedy, Mecha, Seinen"
Dare no Tame ni Sakura wa Saku,Unknown,Music
BanG Dream! 2nd Season,7.59,Music
BanG Dream! 3rd Season,8.05,Music
BanG Dream! Garupa☆Pico,7.78,"Music, Comedy"
KakoPad: Nagaoka Hanabi Monogatari,Unknown,"Historical, Kids, Sci-Fi"
Midori-chan,Unknown,"Game, Music"
Promedicus,Unknown,School
Sanpou Shoujo,Unknown,"Historical, Kids"
Benghuai 3: Reburn,6.88,"Action, Mecha"
Naniiro no Nani,5.86,"Music, Slice of Life"
Golden Kamuy OVA,7.18,"Action, Adventure, Historical, Seinen"
Super Dragon Ball Heroes,5.29,"Action, Comedy, Super Power, Martial Arts, Fantasy, Shounen"
Wo Shi Jiang Xiaobai (2018),7.19,"Drama, Romance, Slice of Life"
Huan Jie Wang,6.6,"Action, Adventure, Magic, Fantasy, Shounen"
Tian Yu,Unknown,"Action, Adventure, Demons, Fantasy, Magic"
Oshi ga Budoukan Ittekuretara Shinu,7.45,"Comedy, Music, Seinen, Shoujo Ai, Slice of Life"
Shittakaburi Kaitsuburi,Unknown,"Kids, Music"
Shigutsman,Unknown,"Kids, Super Power"
Yami Shibai 6,6.15,"Dementia, Horror, Supernatural"
Ling Yu 4th Season,6.73,Fantasy
Ling Yu 5th Season,6.73,Fantasy
Ling Yu 6th Season,6.12,Fantasy
Godzilla 3: Hoshi wo Kuu Mono,6.27,"Action, Adventure, Sci-Fi"
One Piece: Episode of Sorajima,7.11,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen"
Meshinuma.,Unknown,"Slice of Life, Seinen"
To the Moon,Unknown,"Sci-Fi, Adventure, Drama"
Gaikan Chiba,Unknown,Drama
Senjou no Valkyria Special,5.58,Comedy
Code:Realize - Sousei no Himegimi - Set a Thief to Catch a Thief,6.74,"Military, Harem, Historical, Romance, Fantasy, Josei"
Chikyuugai Shounen Shoujo,Unknown,"Sci-Fi, Space"
Uchuu no Hou: Reimei-hen,5.46,"Sci-Fi, Space"
Uma Musume: Pretty Derby - BNW no Chikai,6.98,"Slice of Life, Sports"
Ueno-san wa Bukiyou,6.64,"Comedy, Romance, Seinen"
ReLIFE: Kanketsu-hen Specials,6.8,Slice of Life
Seikaisuru Kado: Beyond Information,6.17,Sci-Fi
Baa-cha no Kingyo,6.22,Slice of Life
Ani ni Tsukeru Kusuri wa Nai! 2,7.72,"Comedy, School, Slice of Life"
Nakanohito Genome [Jikkyouchuu],6.87,"Game, Comedy, Drama"
Nu Sheng Su She Ri Chang,Unknown,"Slice of Life, Comedy"
Mu Wang Zhi Wang: Han Tie Dou,Unknown,"Action, Mystery, Historical, Romance, Martial Arts"
Mandamgangho,Unknown,Comedy
Sketch,Unknown,Music
I-O Data x Taka no Tsume,Unknown,"Comedy, Parody, Super Power"
Quanzhi Gaoshou 2,8.03,"Action, Game"
Mahou Shoujo Lyrical Nanoha A's Picture Drama,5.89,"Comedy, Magic, Parody"
Mahou Shoujo Lyrical Nanoha StrikerS Picture Drama,5.77,"Comedy, Magic, Parody, School"
Wu Shan Wu Xing,8,"Action, Historical, Martial Arts, Fantasy"
Wan Jie Xian Zong,7.37,"Action, Adventure, Demons, Fantasy, Historical, Martial Arts, Romance"
Hua Jianghu Zhi Huan Shi Men Sheng,6.49,"Action, Drama, Fantasy, Martial Arts, Mystery, Romance"
Lilitales,6.07,Hentai
Yatogame-chan Kansatsu Nikki,6.21,"Slice of Life, Comedy, School, Shounen"
Naengjang-go Nala Cocomong,Unknown,Kids
Hello Cocomong,Unknown,"Kids, Music"
Cocomong 2,Unknown,Kids
Hello Cocomong 2,Unknown,"Kids, Music"
Cocomong 3,Unknown,Kids
Rocket Dive,Unknown,Music
Hentatsu,5.5,Comedy
Ice Kuritarou (Movie),Unknown,Kids
Ice Kuritarou,Unknown,Kids
Shoumetsu Toshi,5.46,"Action, Adventure, Mystery, Drama, Fantasy"
Neo-Aspect,7.51,Music
Mou Ichido Luminous,6.46,Music
3D Kanojo: Real Girl 2nd Season,7.66,"Romance, School, Shoujo"
Fukigen na Mononokean Tsuzuki,7.57,"Comedy, Demons, Supernatural"
Gakuen Babysitters Special,7.67,Comedy
King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,6.04,"Music, Sports, Shounen"
IDOLiSH7: Second Beat!,8.15,Music
Caramel Honey,6.8,"Comedy, School, Shounen Ai"
Mayonaka no Occult Koumuin,6.71,"Demons, Fantasy, Mystery, Shoujo, Supernatural"
Kaze ga Tsuyoku Fuiteiru,8.45,"Comedy, Sports, Drama"
Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,6.1,"Action, Adventure, Comedy, Fantasy, Kids"
"Chuunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie ""Kotatsu DE Photo Session""",6.43,Comedy
Kirakira Happy★Hirake! Cocotama,Unknown,"Slice of Life, Kids, Magic, Fantasy"
Youkai Watch Movie 5: Forever Friends,6.47,"Comedy, Demons, Kids, Supernatural"
Yakusoku no Nanaya Matsuri,6.78,"Drama, Samurai, Sci-Fi"
Hoshiai no Sora,7.53,"Slice of Life, Sports, Drama, School"
Märchen Mädchen Specials,6.01,"Magic, Fantasy, School"
Piano no Mori (TV) 2nd Season,7.4,"Comedy, Drama, Music, School, Seinen"
Zombieland Saga,7.52,"Comedy, Music, Supernatural"
Kamisama Minarai: Himitsu no Cocotama - Minarai Cocotama-dou,Unknown,"Slice of Life, Kids, Magic, Fantasy"
Mahou Shoujo Tokushusen Asuka,6.34,"Action, Drama, Magic, Military, Seinen"
Youkoso Japari Park,5.89,"Adventure, Comedy, Fantasy"
Kaijuu no Kodomo,7.13,"Drama, Mystery, Seinen, Supernatural"
Domestic na Kanojo,6.77,"Drama, Romance, School, Shounen"
Nekopara: Koneko no Hi no Yakusoku,7.07,"Comedy, Romance"
"Kumo Desu ga, Nani ka?",6.94,"Adventure, Comedy, Fantasy"
Aggressive Retsuko (ONA) 2nd Season,7.79,"Comedy, Slice of Life"
Trinity Seven Movie 2: Heavens Library to Crimson Lord,7.34,"Action, Ecchi, Magic, Fantasy, Comedy, Harem, Shounen"
Violet Evergarden Movie,8.65,"Slice of Life, Drama, Fantasy"
Uchuu Senkan Tiramisù II,6.54,"Comedy, Mecha, Sci-Fi, Slice of Life, Space"
Golden Kamuy 2nd Season,8.2,"Action, Adventure, Historical, Seinen"
Gurazeni Season 2,6.74,"Comedy, Sports, Drama, Seinen"
JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8.61,"Action, Adventure, Shounen"
Jingai-san no Yome,5.66,"Comedy, Romance, Fantasy, Josei"
Watashi ni Tenshi ga Maiorita!,7.36,"Slice of Life, Comedy, Shoujo Ai"
B: The Beginning Succession,Unknown,"Action, Mystery, Police, Psychological, Supernatural, Thriller"
Asobi Asobase OVA,7.52,"Comedy, Drama, School"
Devils Line: Anytime Anywhere,6.87,"Action, Supernatural, Drama, Romance, Vampire, Seinen"
Girly Air Force,6.18,"Action, Sci-Fi"
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.43,"Comedy, Psychological, Romance, School, Seinen"
Kimetsu no Yaiba,8.62,"Action, Demons, Historical, Shounen, Supernatural"
Shinya! Tensai Bakabon Specials,Unknown,"Slice of Life, Comedy"
Asobi Asobase Specials,7.59,Comedy
Bungou Stray Dogs 3rd Season,8.17,"Action, Mystery, Seinen, Super Power, Supernatural"
Strike Witches: 501 Butai Hasshin Shimasu!,6.48,"Military, Sci-Fi, Comedy, Shounen"
Strike Witches: Road to Berlin,7.32,"Action, Military, Sci-Fi, Magic, Ecchi"
Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,Unknown,"Military, Sci-Fi, Music, Magic, Ecchi"
Dot Bit Retro: Boku Dake no Kusoge,Unknown,"Slice of Life, Comedy, Fantasy"
Hawaiian Conu,Unknown,"Slice of Life, Comedy"
Re:Stage! Dream Days♪,6.69,"Music, School, Slice of Life"
Kaeru Ouji to Imomushi Henry,Unknown,"Comedy, Magic, Fantasy"
Hello WeGo!,Unknown,Unknown
Toe! Space Attendant Aoi,Unknown,Unknown
Chuck Shimezou,Unknown,Unknown
Captain Bal,Unknown,Unknown
Shika no Ou,Unknown,"Action, Adventure, Fantasy"
Zannen na Ikimono Jiten,Unknown,"Comedy, Slice of Life"
